time,N_1_x_No.1,N_1_y_No.1,N_1_z_No.1,N_2_x_No.1,N_2_y_No.1,N_2_z_No.1,C_3_x_No.1,C_3_y_No.1,C_3_z_No.1,H_4_x_No.1,H_4_y_No.1,H_4_z_No.1,H_5_x_No.1,H_5_y_No.1,H_5_z_No.1,H_6_x_No.1,H_6_y_No.1,H_6_z_No.1,C_7_x_No.1,C_7_y_No.1,C_7_z_No.1,H_8_x_No.1,H_8_y_No.1,H_8_z_No.1,H_9_x_No.1,H_9_y_No.1,H_9_z_No.1,H_10_x_No.1,H_10_y_No.1,H_10_z_No.1,N_1_x_No.2,N_1_y_No.2,N_1_z_No.2,N_2_x_No.2,N_2_y_No.2,N_2_z_No.2,C_3_x_No.2,C_3_y_No.2,C_3_z_No.2,H_4_x_No.2,H_4_y_No.2,H_4_z_No.2,H_5_x_No.2,H_5_y_No.2,H_5_z_No.2,H_6_x_No.2,H_6_y_No.2,H_6_z_No.2,C_7_x_No.2,C_7_y_No.2,C_7_z_No.2,H_8_x_No.2,H_8_y_No.2,H_8_z_No.2,H_9_x_No.2,H_9_y_No.2,H_9_z_No.2,H_10_x_No.2,H_10_y_No.2,H_10_z_No.2,N_1_x_No.3,N_1_y_No.3,N_1_z_No.3,N_2_x_No.3,N_2_y_No.3,N_2_z_No.3,C_3_x_No.3,C_3_y_No.3,C_3_z_No.3,H_4_x_No.3,H_4_y_No.3,H_4_z_No.3,H_5_x_No.3,H_5_y_No.3,H_5_z_No.3,H_6_x_No.3,H_6_y_No.3,H_6_z_No.3,C_7_x_No.3,C_7_y_No.3,C_7_z_No.3,H_8_x_No.3,H_8_y_No.3,H_8_z_No.3,H_9_x_No.3,H_9_y_No.3,H_9_z_No.3,H_10_x_No.3,H_10_y_No.3,H_10_z_No.3
386.0,-0.4086308813,0.0311378031,-0.3119959025,0.4227453202,0.1638678734,0.6559034901,1.5741498388,0.132414351,-0.2310613588,2.4499264437,0.7441859385,-0.1955946444,2.0436420903,-0.6290447121,0.2820177885,1.2744890273,0.0947724469,-1.1003822882,-1.573740708,-0.3445239552,-0.0537523002,-2.2061577474,0.5028754545,-0.0695906914,-2.0843498534,-1.0448618783,-0.5516081604,-1.4996446452,-0.8130713482,0.8993234964,-0.4086308813,0.0311378031,-0.3119959025,0.4227453202,0.1638678734,0.6559034901,1.5741498388,0.132414351,-0.2310613588,2.4499264437,0.7441859385,-0.1955946444,2.0436420903,-0.6290447121,0.2820177885,1.2744890273,0.0947724469,-1.1003822882,-1.573740708,-0.3445239552,-0.0537523002,-2.2061577474,0.5028754545,-0.0695906914,-2.0843498534,-1.0448618783,-0.5516081604,-1.4996446452,-0.8130713482,0.8993234964,-0.5904442648,0.2079261026,0.2473099654,0.5770305247,-0.2133148825,0.2073147355,1.9409204739,0.1239509113,-0.1190354838,2.1619949636,1.1427658641,0.4668314164,2.6575821892,-0.7319553987,0.2603160539,2.3583003729,0.1326252282,-1.1397741148,-1.9654988169,-0.1867109334,-0.2323634579,-1.8341418744,-1.1076271434,-0.6618856955,-2.4290294133,-0.3680307819,0.6125523301,-2.2484364205,0.5834477296,-0.9929991356
387.0,-0.4167643657,0.0308098618,-0.3337307444,0.4324407653,0.1559472629,0.6484838684,1.5659502286,0.1316873228,-0.2050200798,2.3930166796,0.7642845626,-0.2919866268,2.0591713528,-0.6168962728,0.3118482766,1.2235242702,0.099382255,-1.0715907115,-1.5565793665,-0.337085256,-0.0344536826,-2.2373470224,0.5165537968,-0.1092463755,-2.115143932,-1.067138286,-0.5814369307,-1.4736393024,-0.8057099355,0.8716056875,-0.4167643657,0.0308098618,-0.3337307444,0.4324407653,0.1559472629,0.6484838684,1.5659502286,0.1316873228,-0.2050200798,2.3930166796,0.7642845626,-0.2919866268,2.0591713528,-0.6168962728,0.3118482766,1.2235242702,0.099382255,-1.0715907115,-1.5565793665,-0.337085256,-0.0344536826,-2.2373470224,0.5165537968,-0.1092463755,-2.115143932,-1.067138286,-0.5814369307,-1.4736393024,-0.8057099355,0.8716056875,-0.6010213043,0.202324558,0.2575963205,0.5794073968,-0.2258302351,0.209112084,1.9415066001,0.1264561509,-0.1202986019,2.1291732912,1.1412895618,0.4333429325,2.6384331373,-0.7245485729,0.2460068108,2.3038957891,0.1973564603,-1.1470989994,-1.9485905512,-0.1744230089,-0.2432517207,-1.8146504493,-1.1092189337,-0.6452564778,-2.444152156,-0.345313493,0.6720964632,-2.2407703826,0.5672606174,-1.0373502802
388.0,-0.4180773735,0.0327166948,-0.3562774417,0.4400965913,0.1488198727,0.6382149276,1.5622179972,0.1316805302,-0.1731565855,2.342050563,0.8125247842,-0.3757962626,2.0876339551,-0.6339519552,0.334677865,1.1570834301,0.0859478176,-1.1178289565,-1.5491449254,-0.3314055984,-0.0127368473,-2.269881114,0.5301653114,-0.1413199808,-2.1392541215,-1.0943992202,-0.6277648067,-1.4601766238,-0.8038935335,0.8750054963,-0.4180773735,0.0327166948,-0.3562774417,0.4400965913,0.1488198727,0.6382149276,1.5622179972,0.1316805302,-0.1731565855,2.342050563,0.8125247842,-0.3757962626,2.0876339551,-0.6339519552,0.334677865,1.1570834301,0.0859478176,-1.1178289565,-1.5491449254,-0.3314055984,-0.0127368473,-2.269881114,0.5301653114,-0.1413199808,-2.1392541215,-1.0943992202,-0.6277648067,-1.4601766238,-0.8038935335,0.8750054963,-0.6112695938,0.198505567,0.2681105661,0.5816678895,-0.2401848815,0.2103020675,1.9430536078,0.1298102843,-0.1198895046,2.0993234143,1.1187380342,0.3882056573,2.60385057,-0.6996067049,0.2328743197,2.2376223558,0.2660216722,-1.1576590263,-1.9289597645,-0.16107758,-0.2544738624,-1.7969846717,-1.1324909994,-0.6439153949,-2.4760939658,-0.3146307325,0.7345447046,-2.2369374534,0.5424837242,-1.066273008
389.0,-0.4129409468,0.0368034299,-0.3789736755,0.4448497676,0.1425610519,0.6254061514,1.5623777676,0.1316463149,-0.1410280425,2.2957481374,0.8852652785,-0.4428834651,2.1261095862,-0.6689626402,0.3474202433,1.1004277245,0.054899379,-1.1851591227,-1.5526696882,-0.3277532152,0.0092859333,-2.2965585393,0.5364918075,-0.1627043054,-2.1467771591,-1.1132353208,-0.675465388,-1.4587519202,-0.8100398212,0.9141137734,-0.4129409468,0.0368034299,-0.3789736755,0.4448497676,0.1425610519,0.6254061514,1.5623777676,0.1316463149,-0.1410280425,2.2957481374,0.8852652785,-0.4428834651,2.1261095862,-0.6689626402,0.3474202433,1.1004277245,0.054899379,-1.1851591227,-1.5526696882,-0.3277532152,0.0092859333,-2.2965585393,0.5364918075,-0.1627043054,-2.1467771591,-1.1132353208,-0.675465388,-1.4587519202,-0.8100398212,0.9141137734,-0.6202288579,0.1963644764,0.2788693834,0.5830478344,-0.2560841232,0.2109276363,1.9445232071,0.1340954251,-0.1186293907,2.0753646382,1.0842042733,0.3397491999,2.5618584947,-0.6631440199,0.221620683,2.1628103954,0.3344512073,-1.1715417834,-1.9079896523,-0.1482064861,-0.2643744679,-1.7835154351,-1.1665759851,-0.6515183229,-2.5116641893,-0.2741917631,0.7750453889,-2.2359236002,0.5121709261,-1.0809653139
390.0,-0.4029204647,0.042579367,-0.4008350929,0.4460257001,0.1371490778,0.6103728598,1.5672047903,0.1311842903,-0.1123922316,2.2464324628,0.9701983501,-0.488055905,2.1690377539,-0.7072735748,0.3470569193,1.0715243891,0.0095085388,-1.2400352908,-1.566377924,-0.3261941503,0.0306786841,-2.3134773661,0.5316819127,-0.1709773009,-2.1339581562,-1.117540125,-0.7138599105,-1.4690961187,-0.8193490533,0.9779395917,-0.4029204647,0.042579367,-0.4008350929,0.4460257001,0.1371490778,0.6103728598,1.5672047903,0.1311842903,-0.1123922316,2.2464324628,0.9701983501,-0.488055905,2.1690377539,-0.7072735748,0.3470569193,1.0715243891,0.0095085388,-1.2400352908,-1.566377924,-0.3261941503,0.0306786841,-2.3134773661,0.5316819127,-0.1709773009,-2.1339581562,-1.117540125,-0.7138599105,-1.4690961187,-0.8193490533,0.9779395917,-0.6270454224,0.1957695272,0.2898687479,0.5829036073,-0.2732225942,0.2110782625,1.9444541834,0.1392877868,-0.11801824,2.0604652811,1.0543154203,0.299774536,2.5250151499,-0.627131996,0.2147485768,2.0828803913,0.3977940994,-1.1863454366,-1.886622424,-0.1374104975,-0.2722118593,-1.7761027517,-1.1979472845,-0.6611177384,-2.5430648956,-0.2252582688,0.7816409629,-2.2371151257,0.4811837668,-1.0852809213
391.0,-0.3900803314,0.049356572,-0.4207564984,0.4432093955,0.1324900793,0.5933978494,1.5778618774,0.1302002799,-0.08920815,2.1882997377,1.0535315223,-0.5064976929,2.2109017445,-0.7361308418,0.3327617284,1.0783063848,-0.0460854664,-1.2690794172,-1.5882935608,-0.3267476163,0.0511351125,-2.320168722,0.5153178302,-0.1647092548,-2.1011383179,-1.1057637837,-0.7358145387,-1.490873864,-0.8238411822,1.0482388019,-0.3900803314,0.049356572,-0.4207564984,0.4432093955,0.1324900793,0.5933978494,1.5778618774,0.1302002799,-0.08920815,2.1882997377,1.0535315223,-0.5064976929,2.2109017445,-0.7361308418,0.3327617284,1.0783063848,-0.0460854664,-1.2690794172,-1.5882935608,-0.3267476163,0.0511351125,-2.320168722,0.5153178302,-0.1647092548,-2.1011383179,-1.1057637837,-0.7358145387,-1.490873864,-0.8238411822,1.0482388019,-0.6310036078,0.1965628537,0.3010830736,0.5807979871,-0.2912885248,0.2108784467,1.9412058025,0.1453103748,-0.1197879389,2.0572057834,1.0489031575,0.2804928316,2.5074298365,-0.6064753898,0.2155980427,2.0016572741,0.4510948966,-1.1982865676,-1.8656355156,-0.1298638542,-0.2776327942,-1.7751879543,-1.216674871,-0.6676159341,-2.5658258869,-0.1704572371,0.7505472993,-2.2401318289,0.4550075774,-1.0848271157
392.0,-0.376398408,0.0564847205,-0.4378015387,0.4363846672,0.1284431278,0.5747290884,1.5948908876,0.1287566925,-0.0724106437,2.1202092321,1.12440626,-0.4957614201,2.247984892,-0.7470513733,0.306310546,1.1230135002,-0.1076964917,-1.2675819046,-1.6159593611,-0.3293232127,0.0704249587,-2.3196070032,0.4905068948,-0.1437742234,-2.0516631861,-1.0796067901,-0.7372843957,-1.5231513448,-0.8175592527,1.1093250398,-0.376398408,0.0564847205,-0.4378015387,0.4363846672,0.1284431278,0.5747290884,1.5948908876,0.1287566925,-0.0724106437,2.1202092321,1.12440626,-0.4957614201,2.247984892,-0.7470513733,0.306310546,1.1230135002,-0.1076964917,-1.2675819046,-1.6159593611,-0.3293232127,0.0704249587,-2.3196070032,0.4905068948,-0.1437742234,-2.0516631861,-1.0796067901,-0.7372843957,-1.5231513448,-0.8175592527,1.1093250398,-0.6315591387,0.1985632566,0.3124771459,0.5765419537,-0.3099668799,0.2104730209,1.9337880327,0.1522811537,-0.1247876035,2.0659239822,1.0762572254,0.2873666866,2.5163134845,-0.6083606328,0.2242473196,1.923294228,0.4903980758,-1.2040804799,-1.845777734,-0.1261188557,-0.2805656051,-1.7799752812,-1.2178583124,-0.6680130267,-2.5775406738,-0.1130046618,0.6832063944,-2.2441099023,0.4381221201,-1.08513742
393.0,-0.3634342189,0.0634780598,-0.4514353951,0.4260719074,0.1248240891,0.5546485489,1.6178534063,0.1270277932,-0.0622488631,2.0447932922,1.1756870733,-0.4563826446,2.2791891875,-0.7362042949,0.2717834941,1.2038331101,-0.1711028753,-1.2344514293,-1.6467834243,-0.3337442145,0.0883853729,-2.3182591964,0.4641632882,-0.1097458824,-1.9917092821,-1.0441594522,-0.7179809017,-1.5642098831,-0.7981157228,1.1514043508,-0.3634342189,0.0634780598,-0.4514353951,0.4260719074,0.1248240891,0.5546485489,1.6178534063,0.1270277932,-0.0622488631,2.0447932922,1.1756870733,-0.4563826446,2.2791891875,-0.7362042949,0.2717834941,1.2038331101,-0.1711028753,-1.2344514293,-1.6467834243,-0.3337442145,0.0883853729,-2.3182591964,0.4641632882,-0.1097458824,-1.9917092821,-1.0441594522,-0.7179809017,-1.5642098831,-0.7981157228,1.1514043508,-0.6283803348,0.2015693853,0.3240207623,0.5701866947,-0.3289463968,0.2100131936,1.9224856389,0.1605717642,-0.1323070694,2.0836911745,1.1241107434,0.3153290462,2.5461875108,-0.6247759379,0.2344778086,1.8517708831,0.5136539946,-1.2021252016,-1.8277497792,-0.1260447285,-0.2813993724,-1.7889290333,-1.2012490671,-0.6610767642,-2.5780738759,-0.0563459184,0.5859896114,-2.2466600015,0.4325196468,-1.0896361659
394.0,-0.352316286,0.0700432496,-0.4615696697,0.413296455,0.1214077846,0.5335534615,1.645432922,0.1253029704,-0.058498158,1.967279171,1.2039518583,-0.3916126215,2.306707852,-0.7044931094,0.2355380755,1.3157432361,-0.2319294914,-1.1713546006,-1.6782389404,-0.339670333,0.1051756277,-2.3250658048,0.4461673665,-0.0659741037,-1.9301880489,-1.0088580217,-0.6832174194,-1.6115731858,-0.7662971888,1.1703815358,-0.352316286,0.0700432496,-0.4615696697,0.413296455,0.1214077846,0.5335534615,1.645432922,0.1253029704,-0.058498158,1.967279171,1.2039518583,-0.3916126215,2.306707852,-0.7044931094,0.2355380755,1.3157432361,-0.2319294914,-1.1713546006,-1.6782389404,-0.339670333,0.1051756277,-2.3250658048,0.4461673665,-0.0659741037,-1.9301880489,-1.0088580217,-0.6832174194,-1.6115731858,-0.7662971888,1.1703815358,-0.6213998791,0.2053613048,0.3356891652,0.5619856317,-0.3479316056,0.2096464758,1.9083569712,0.1704299744,-0.1407823577,2.1055039761,1.1718376614,0.3540206888,2.5844742778,-0.6404277937,0.2373845035,1.7904126149,0.5210592309,-1.192937484,-1.8119644023,-0.1288640282,-0.281149804,-1.800213934,-1.1711209521,-0.647259665,-2.5714420098,-0.00349642,0.4716539628,-2.2434887302,0.4373688137,-1.0990806116
395.0,-0.3439209322,0.0760440106,-0.4685686776,0.3994512731,0.117910445,0.5119874431,1.6757897261,0.1240205114,-0.060403389,1.8946786657,1.2100396704,-0.307150837,2.3368043188,-0.6578076132,0.2064950844,1.4501778631,-0.2860600314,-1.0848518458,-1.7082315989,-0.3462128926,0.1213952954,-2.3477341464,0.445102248,-0.0167408825,-1.8774591744,-0.9878216075,-0.6454755058,-1.6620933448,-0.7255968456,1.1677376626,-0.3439209322,0.0760440106,-0.4685686776,0.3994512731,0.117910445,0.5119874431,1.6757897261,0.1240205114,-0.060403389,1.8946786657,1.2100396704,-0.307150837,2.3368043188,-0.6578076132,0.2064950844,1.4501778631,-0.2860600314,-1.0848518458,-1.7082315989,-0.3462128926,0.1213952954,-2.3477341464,0.445102248,-0.0167408825,-1.8774591744,-0.9878216075,-0.6454755058,-1.6620933448,-0.7255968456,1.1677376626,-0.6108680753,0.2097029551,0.3474488514,0.5523446428,-0.3666591077,0.2095082435,1.8924701927,0.1817549393,-0.1486842042,2.1262152803,1.2037197885,0.3938001711,2.6194946864,-0.6431109988,0.2262535975,1.7415190981,0.5149693692,-1.1794515151,-1.7981219401,-0.1333193599,-0.2813732221,-1.8120848176,-1.1366589043,-0.6289085388,-2.568600073,0.0444947102,0.360096522,-2.2293078048,0.4499103885,-1.1128248682
396.0,-0.3389903085,0.081427727,-0.4732082519,0.3861275484,0.1139873335,0.4906886974,1.7069894955,0.1238198659,-0.0663158324,1.8346609608,1.1998010901,-0.2107704826,2.3794305536,-0.6059755987,0.1959818779,1.5942890982,-0.3319549102,-0.9919773467,-1.7357259732,-0.3516799801,0.1375427866,-2.3875629273,0.4616184743,0.0339997735,-1.8419080802,-0.9956237063,-0.620303679,-1.7119532791,-0.6818922947,1.1514125529,-0.3389903085,0.081427727,-0.4732082519,0.3861275484,0.1139873335,0.4906886974,1.7069894955,0.1238198659,-0.0663158324,1.8346609608,1.1998010901,-0.2107704826,2.3794305536,-0.6059755987,0.1959818779,1.5942890982,-0.3319549102,-0.9919773467,-1.7357259732,-0.3516799801,0.1375427866,-2.3875629273,0.4616184743,0.0339997735,-1.8419080802,-0.9956237063,-0.620303679,-1.7119532791,-0.6818922947,1.1514125529,-0.5973638465,0.2143519153,0.3592428478,0.5417790008,-0.3849138346,0.2097125524,1.8756439723,0.1941558691,-0.1547928476,2.1414824403,1.2116582626,0.4276728827,2.6433604567,-0.6265912013,0.1979226319,1.7060450284,0.4994809446,-1.1670060574,-1.7852013602,-0.1379146301,-0.2835414568,-1.8232736171,-1.1114924371,-0.6101581118,-2.5853740109,0.0898107131,0.2724888582,-2.1993037445,0.4665780041,-1.1302017258
397.0,-0.3382296742,0.0861632235,-0.4765289129,0.3749061983,0.1092601449,0.4705448511,1.7374866741,0.1254438303,-0.0734355843,1.793914386,1.1837243848,-0.1111077636,2.4437418151,-0.5575542536,0.2156402034,1.73416219,-0.3747933532,-0.923454762,-1.7609203455,-0.3543660647,0.1528268002,-2.4386788066,0.4872628563,0.0826964763,-1.8268190636,-1.0365169226,-0.6132508737,-1.7570739892,-0.6426919415,1.1364329105,-0.3382296742,0.0861632235,-0.4765289129,0.3749061983,0.1092601449,0.4705448511,1.7374866741,0.1254438303,-0.0734355843,1.793914386,1.1837243848,-0.1111077636,2.4437418151,-0.5575542536,0.2156402034,1.73416219,-0.3747933532,-0.923454762,-1.7609203455,-0.3543660647,0.1528268002,-2.4386788066,0.4872628563,0.0826964763,-1.8268190636,-1.0365169226,-0.6132508737,-1.7570739892,-0.6426919415,1.1364329105,-0.5817191094,0.2190783513,0.3709910742,0.5308863771,-0.4025389892,0.2103435184,1.8584608574,0.2070984872,-0.1582465937,2.1479290043,1.193518815,0.4512239051,2.6519441478,-0.5897709659,0.1522693142,1.6835285316,0.4795810025,-1.1621354784,-1.7726313206,-0.141093515,-0.2880250485,-1.8331961713,-1.1092186684,-0.5952821669,-2.6281443762,0.1347036744,0.217749044,-2.1501988699,0.4836119383,-1.1506880597
398.0,-0.3423214071,0.0902155587,-0.4796130769,0.367145309,0.1033712701,0.4524480717,1.7664768907,0.1290175931,-0.0789911826,1.776645435,1.173685813,-0.0157189364,2.5292699935,-0.5123651305,0.2723962214,1.8626632643,-0.4231060965,-0.9073009849,-1.784540647,-0.3536056334,0.1650467152,-2.4926806358,0.5106901586,0.1257992528,-1.8317774162,-1.0997123439,-0.6141011842,-1.7940433205,-0.6149239491,1.1406262672,-0.3423214071,0.0902155587,-0.4796130769,0.367145309,0.1033712701,0.4524480717,1.7664768907,0.1290175931,-0.0789911826,1.776645435,1.173685813,-0.0157189364,2.5292699935,-0.5123651305,0.2723962214,1.8626632643,-0.4231060965,-0.9073009849,-1.784540647,-0.3536056334,0.1650467152,-2.4926806358,0.5106901586,0.1257992528,-1.8317774162,-1.0997123439,-0.6141011842,-1.7940433205,-0.6149239491,1.1406262672,-0.5648919675,0.2236853757,0.3826088202,0.5203236673,-0.4194395715,0.2114488195,1.8412332668,0.2200553083,-0.1587360622,2.1432214986,1.1518914868,0.4625667341,2.6447626735,-0.5359485105,0.0916568082,1.6725065791,0.4599355833,-1.169586166,-1.7611787144,-0.1416630594,-0.2941818989,-1.8415463646,-1.1341188846,-0.5854762525,-2.6845065117,0.1766827601,0.189519027,-2.0808279279,0.4973184721,-1.1732750919
399.0,-0.3517807837,0.0935519904,-0.4833233557,0.3637985025,0.0960507982,0.4370713269,1.7942183926,0.1331290599,-0.0823861001,1.7841400762,1.177119844,0.070085278,2.6223784853,-0.4621419254,0.3634669082,1.9792890525,-0.4724135788,-0.9396722818,-1.8071668554,-0.3497670706,0.1725375736,-2.5426478594,0.5231727945,0.1600706229,-1.855251162,-1.1685068491,-0.6081353408,-1.8207196386,-0.6013391609,1.1721174499,-0.3517807837,0.0935519904,-0.4833233557,0.3637985025,0.0960507982,0.4370713269,1.7942183926,0.1331290599,-0.0823861001,1.7841400762,1.177119844,0.070085278,2.6223784853,-0.4621419254,0.3634669082,1.9792890525,-0.4724135788,-0.9396722818,-1.8071668554,-0.3497670706,0.1725375736,-2.5426478594,0.5231727945,0.1600706229,-1.855251162,-1.1685068491,-0.6081353408,-1.8207196386,-0.6013391609,1.1721174499,-0.547859875,0.2280206708,0.3940312764,0.510771497,-0.4355799178,0.2130344772,1.8238379989,0.2325804135,-0.1568109641,2.1265075467,1.0943367156,0.4630898401,2.6257171449,-0.4729853442,0.0205889059,1.6711241437,0.4440345613,-1.1889999751,-1.7520155897,-0.1394295431,-0.3014112336,-1.8475034788,-1.1765551257,-0.5778133077,-2.7356361398,0.2108039422,0.1771754833,-1.992483065,0.5044385895,-1.1963081494
400.0,-0.3667437259,0.0961524834,-0.4880684446,0.3653132279,0.0871585464,0.4246175921,1.8218228373,0.1360611727,-0.0843028294,1.8152701752,1.1929309322,0.1421939925,2.7043026415,-0.3995847833,0.4772129035,2.0824410427,-0.5072373058,-0.9948171391,-1.8291006377,-0.3437853417,0.1755683559,-2.5842815859,0.5201099909,0.1830612568,-1.8951008789,-1.2289028207,-0.5855819631,-1.8360228487,-0.5992139089,1.2213651057,-0.3667437259,0.0961524834,-0.4880684446,0.3653132279,0.0871585464,0.4246175921,1.8218228373,0.1360611727,-0.0843028294,1.8152701752,1.1929309322,0.1421939925,2.7043026415,-0.3995847833,0.4772129035,2.0824410427,-0.5072373058,-0.9948171391,-1.8291006377,-0.3437853417,0.1755683559,-2.5842815859,0.5201099909,0.1830612568,-1.8951008789,-1.2289028207,-0.5855819631,-1.8360228487,-0.5992139089,1.2213651057,-0.5315369845,0.231973263,0.4052313925,0.5028812148,-0.4509685613,0.2150617087,1.8055456752,0.2441972318,-0.1539738698,2.0993437937,1.0345623581,0.4590618068,2.6039708741,-0.4132612424,-0.0550882559,1.6771985611,0.4344186051,-1.2145468626,-1.7457794943,-0.1349934745,-0.3094056718,-1.8497830407,-1.2202250674,-0.568163062,-2.7677045353,0.2336695383,0.1721923682,-1.888887524,0.5026839692,-1.2181905945
401.0,-0.3868467389,0.0980081959,-0.493698905,0.3716020828,0.0766913625,0.4147072841,1.8503188738,0.1373108192,-0.0849592339,1.8669993944,1.2136490379,0.1963713865,2.7603706499,-0.3235515891,0.5986738301,2.1696869102,-0.5160081102,-1.0495947604,-1.8503885436,-0.3367424375,0.1756216209,-2.6158215957,0.5007398837,0.1933424035,-1.9485416084,-1.2716785071,-0.5427104057,-1.8398874677,-0.6032091265,1.2702619365,-0.3868467389,0.0980081959,-0.493698905,0.3716020828,0.0766913625,0.4147072841,1.8503188738,0.1373108192,-0.0849592339,1.8669993944,1.2136490379,0.1963713865,2.7603706499,-0.3235515891,0.5986738301,2.1696869102,-0.5160081102,-1.0495947604,-1.8503885436,-0.3367424375,0.1756216209,-2.6158215957,0.5007398837,0.1933424035,-1.9485416084,-1.2716785071,-0.5427104057,-1.8398874677,-0.6032091265,1.2702619365,-0.5166998604,0.2354553813,0.4162270888,0.4972022765,-0.4656272771,0.2174488047,1.7851983209,0.2541319472,-0.1523102673,2.0663136171,0.9917235207,0.4623904338,2.5917406516,-0.3704647759,-0.1300390957,1.6877764279,0.4334211595,-1.2381926569,-1.742446554,-0.1291150446,-0.3179016162,-1.8473620653,-1.2512007611,-0.5538833305,-2.7733584808,0.2443154634,0.1684571754,-1.775605206,0.4910779964,-1.2381504107
402.0,-0.4112654954,0.0991114112,-0.4996056081,0.3820942948,0.0647662727,0.4065021633,1.8802161315,0.1373676686,-0.0840457399,1.9346798895,1.230881423,0.2285865885,2.7828839982,-0.2380897526,0.7141665321,2.2396968962,-0.4943696979,-1.0891973796,-1.8708089798,-0.3296504064,0.1742492425,-2.638092713,0.4679145282,0.190568324,-2.012276155,-1.2919916401,-0.4802977796,-1.8333392743,-0.6082341885,1.3038564647,-0.4112654954,0.0991114112,-0.4996056081,0.3820942948,0.0647662727,0.4065021633,1.8802161315,0.1373676686,-0.0840457399,1.9346798895,1.230881423,0.2285865885,2.7828839982,-0.2380897526,0.7141665321,2.2396968962,-0.4943696979,-1.0891973796,-1.8708089798,-0.3296504064,0.1742492425,-2.638092713,0.4679145282,0.190568324,-2.012276155,-1.2919916401,-0.4802977796,-1.8333392743,-0.6082341885,1.3038564647,-0.5039283673,0.2383735759,0.4270764654,0.4940963084,-0.4795516137,0.2200811448,1.7621462657,0.2613630328,-0.1536008106,2.0327500677,0.9819390925,0.4851631503,2.5960052093,-0.3518196432,-0.2008126393,1.6989866022,0.4433339875,-1.2534301002,-1.7414930246,-0.122402624,-0.3265982811,-1.8398716693,-1.2612850487,-0.5342576477,-2.7504193898,0.2438334761,0.1616815882,-1.6590925567,0.4697882834,-1.2562555608
403.0,-0.4388794253,0.0994460684,-0.5049692389,0.3958797994,0.0515885837,0.3989749071,1.9115733416,0.1370699436,-0.0811436383,2.0125647035,1.2388376505,0.2359367361,2.7700416953,-0.1499409035,0.8131814854,2.2923722261,-0.4429515299,-1.1051017328,-1.88985346,-0.3233916928,0.1726714216,-2.654850328,0.4281627817,0.1754401451,-2.0827354827,-1.2893151572,-0.4025866096,-1.8182237913,-0.6102863903,1.3139551182,-0.4388794253,0.0994460684,-0.5049692389,0.3958797994,0.0515885837,0.3989749071,1.9115733416,0.1370699436,-0.0811436383,2.0125647035,1.2388376505,0.2359367361,2.7700416953,-0.1499409035,0.8131814854,2.2923722261,-0.4429515299,-1.1051017328,-1.88985346,-0.3233916928,0.1726714216,-2.654850328,0.4281627817,0.1754401451,-2.0827354827,-1.2893151572,-0.4025866096,-1.8182237913,-0.6102863903,1.3139551182,-0.4935750476,0.2405999187,0.4378597748,0.4936714406,-0.4926776725,0.2228304839,1.7372313201,0.2654403346,-0.1582704454,1.9996741768,1.0044183275,0.5273487656,2.6119146497,-0.3534526121,-0.2643807328,1.7064953485,0.4659154226,-1.2570299131,-1.7419743902,-0.1152687459,-0.3352750519,-1.8275940887,-1.2479929811,-0.509942601,-2.7017363252,0.2352947502,0.1495408108,-1.5459292103,0.4395794089,-1.2726511385
404.0,-0.468474119,0.0989846625,-0.5090232915,0.4118932292,0.0374155862,0.3911650061,1.9441216107,0.1372756161,-0.0759215453,2.0945142182,1.235400997,0.2171878571,2.7242313641,-0.0667840804,0.8886593905,2.3287566439,-0.3658187105,-1.0934326891,-1.9067536016,-0.3185955487,0.171818449,-2.6725184501,0.3910494695,0.1495080849,-2.156537014,-1.2682762348,-0.316927026,-1.7968095137,-0.6063585699,1.2984489581,-0.468474119,0.0989846625,-0.5090232915,0.4118932292,0.0374155862,0.3911650061,1.9441216107,0.1372756161,-0.0759215453,2.0945142182,1.235400997,0.2171878571,2.7242313641,-0.0667840804,0.8886593905,2.3287566439,-0.3658187105,-1.0934326891,-1.9067536016,-0.3185955487,0.171818449,-2.6725184501,0.3910494695,0.1495080849,-2.156537014,-1.2682762348,-0.316927026,-1.7968095137,-0.6063585699,1.2984489581,-0.4857665798,0.2419585339,0.4486523056,0.4957777785,-0.5048675647,0.225579973,1.7122942078,0.2668535851,-0.1653995069,1.9639535977,1.0426714146,0.5753343299,2.6278116916,-0.3655542412,-0.3167942039,1.7062577289,0.5019097112,-1.2489569693,-1.7424240175,-0.1079703472,-0.3439708712,-1.8113606714,-1.2142489253,-0.4824325141,-2.6367943749,0.2243158669,0.1327522909,-1.4425014964,0.4014512245,-1.2868407705
