time,N_1_x,N_1_y,N_1_z,N_2_x,N_2_y,N_2_z,C_3_x,C_3_y,C_3_z,H_4_x,H_4_y,H_4_z,H_5_x,H_5_y,H_5_z,H_6_x,H_6_y,H_6_z,C_7_x,C_7_y,C_7_z,H_8_x,H_8_y,H_8_z,H_9_x,H_9_y,H_9_z,H_10_x,H_10_y,H_10_z
425.0,-0.5680597498,0.0562510161,-0.4547634192,0.4130076259,-0.302889376,0.0805931899,2.0463441096,0.3503384833,0.049948361,2.1410359628,1.4289355494,-0.0023029939,2.5369294075,0.3829622752,1.2779128382,2.5360911288,-0.5389158325,-0.4484460404,-1.8816866633,-0.1848734728,0.2794352652,-2.5036359464,0.4948240371,-0.2428611814,-2.1743218979,-1.1234356586,-0.071339664,-2.1600969426,-0.1127338526,1.4074804942
426.0,-0.5617836762,0.0713238051,-0.4638473994,0.4242632369,-0.3258182498,0.0930131895,2.0233976989,0.3457477053,0.0540339074,2.1413599893,1.3900694386,-0.0600367452,2.4535341659,0.4543574238,1.288311623,2.5435406193,-0.4716927533,-0.5162065536,-1.8731989066,-0.1758026576,0.2835209303,-2.5336958327,0.4569982484,-0.2643539182,-2.1797806069,-1.095378519,-0.0455895256,-2.1203063092,-0.1459784999,1.3744734089
427.0,-0.5566150134,0.0887801788,-0.4730399497,0.4387877753,-0.3488628941,0.1087646588,1.9993070333,0.3388289024,0.0606835751,2.137599554,1.3580349589,-0.1395346944,2.3509416601,0.5082142658,1.2627330164,2.5511546085,-0.3854444539,-0.5773072818,-1.864631744,-0.166637786,0.286559654,-2.5679669739,0.4278264848,-0.2834128056,-2.1928162178,-1.0937871751,-0.0247889874,-2.0629641919,-0.1746402444,1.3322189811
428.0,-0.5514349419,0.1077737637,-0.4812826487,0.4552225108,-0.3711966216,0.1265888771,1.9738139508,0.3300802815,0.0694137735,2.126295556,1.3375415959,-0.2383133686,2.2359030067,0.5412643609,1.2033219632,2.5592226851,-0.289056165,-0.6271451928,-1.856057669,-0.1576577955,0.2866629134,-2.6019337359,0.4066121258,-0.2954547115,-2.2098269479,-1.116636912,-0.0090712667,-1.9924991404,-0.1949402737,1.298063223
429.0,-0.5453542733,0.1274159609,-0.48768175,0.4723681887,-0.3920535911,0.1452663552,1.9465820868,0.3206956094,0.0789519785,2.1026497352,1.3246381724,-0.3498185786,2.1175978384,0.5532708183,1.1196640746,2.56894033,-0.1931134735,-0.6624433328,-1.8478115136,-0.1497011233,0.2817510243,-2.6309383579,0.3921423877,-0.2961166495,-2.2245961926,-1.1524859879,0.0040666573,-1.9130623807,-0.2048591013,1.2901635288
430.0,-0.5377672837,0.146887369,-0.4916023006,0.489235064,-0.4108412326,0.1637047388,1.9171684408,0.3117450761,0.0864757553,2.061715734,1.3112830354,-0.4633826708,2.0078344506,0.5500852638,1.0367277215,2.5816733401,-0.1073412852,-0.6803557273,-1.8402944773,-0.1436532765,0.2711935996,-2.6515985362,0.3837817991,-0.2827526289,-2.2311978723,-1.1885519138,0.0171938896,-1.8268025698,-0.2036761238,1.3122902598
431.0,-0.5283159012,0.1654986996,-0.4926740856,0.5050122633,-0.4271991163,0.1809704313,1.8852306667,0.303354028,0.0875658484,2.0000730907,1.291304585,-0.5674868902,1.9177510134,0.5461701994,0.9979441062,2.5982058406,-0.0389929141,-0.6780336796,-1.8335903731,-0.140209311,0.2564148749,-2.6625580921,0.381825917,-0.2551847561,-2.2256726553,-1.2152988618,0.0317088032,-1.736171459,-0.1909076023,1.3485575027
432.0,-0.516836084,0.1827084063,-0.4907388266,0.5190246679,-0.4410112467,0.1962949021,1.8509845179,0.2953526232,0.0794637838,1.9164776905,1.2618781077,-0.6530645559,1.8515645043,0.5553968378,1.0302726977,2.6187453218,0.0072191047,-0.6535996297,-1.8272302689,-0.1397690062,0.2396540205,-2.664683659,0.3874170553,-0.2156086948,-2.2062478691,-1.2272028079,0.0477944053,-1.6463067925,-0.1668587049,1.3777365281
433.0,-0.5033089619,0.1981141958,-0.4857868155,0.5307171298,-0.452367735,0.2090950185,1.8149796425,0.2886121644,0.0645348009,1.8118861877,1.2221454451,-0.7145454848,1.8084464087,0.5765621152,1.1042942984,2.6431905178,0.0286847947,-0.6071900342,-1.8203548151,-0.1423693108,0.2228417507,-2.6606180529,0.4021303504,-0.1678104874,-2.1731843057,-1.2225787925,0.064669369,-1.5636573016,-0.133211196,1.3851963495
434.0,-0.4878192046,0.2114296031,-0.4779081171,0.5396457757,-0.4614966836,0.2190128609,1.7777984698,0.2843353134,0.0465108081,1.6896971801,1.1719160425,-0.7492805631,1.7861307427,0.6023309194,1.176784148,2.6704652262,0.025043505,-0.5403750848,-1.8120057605,-0.1475957759,0.2073209604,-2.6533437015,0.4270084678,-0.1159377228,-2.1287599242,-1.2039400982,0.0808026909,-1.4940198658,-0.0927132224,1.364561034
435.0,-0.4705314943,0.2224469761,-0.4672595401,0.5454342247,-0.468713918,0.2259168099,1.7402047055,0.2832015881,0.027703687,1.5561240227,1.1120329825,-0.7574825154,1.7805295414,0.6282624846,1.2226501354,2.6971932131,-0.0013459616,-0.4553491891,-1.8013871262,-0.1544086449,0.1938830929,-2.6441103693,0.4610856629,-0.06344715,-2.0773152231,-1.1789713456,0.0941370408,-1.4416065552,-0.0486732663,1.3159006691
436.0,-0.4516933614,0.2309988576,-0.4540482381,0.5477349568,-0.474385043,0.2298644762,1.7032265675,0.2851898914,0.0094310596,1.4198369259,1.0462362363,-0.7433816849,1.7865201902,0.6528300797,1.231685774,2.7169843433,-0.0453093923,-0.3552544032,-1.7880429503,-0.1610855495,0.1828062035,-2.6314450948,0.5004385291,-0.0130666516,-2.0247837495,-1.1605640565,0.1025324433,-1.4085182823,-0.0045140442,1.2447403443
437.0,-0.4316638765,0.2369331199,-0.4385299231,0.5462262474,-0.478894574,0.2310638554,1.6681725932,0.2895910784,-0.0071210809,1.2901689689,0.9830521943,-0.7166231016,1.7988058387,0.676035048,1.2014226215,2.7216474601,-0.0996407649,-0.2453362877,-1.7719707563,-0.1657296897,0.173790089,-2.612471316,0.5390143277,0.0323872332,-1.9768642626,-1.1621920306,0.1045933161,-1.3939287341,0.0368723267,1.1627672505
438.0,-0.4109650967,0.2401077424,-0.421011143,0.5406500147,-0.4826230127,0.2298432511,1.6365529025,0.2952671946,-0.0205991609,1.1747893443,0.9348815655,-0.6912726377,1.8122610947,0.6987247212,1.1337326887,2.7042363804,-0.1567977362,-0.1335445868,-1.7537253767,-0.1673919881,0.1658032708,-2.5852294631,0.5708242904,0.0694414975,-1.936454149,-1.1879189907,0.1005121309,-1.393032628,0.0742569868,1.0892681177
439.0,-0.390341517,0.2404073254,-0.4018440627,0.5309047522,-0.4859034636,0.2266186613,1.609747787,0.3012134942,-0.0299719107,1.0798940561,0.9122917445,-0.6801381727,1.8221847496,0.7226982728,1.0346281827,2.6619903003,-0.2108559301,-0.0295325223,-1.7342697448,-0.1666728963,0.1572616037,-2.5500584007,0.5918460387,0.094128456,-1.9032244992,-1.2279066882,0.0920411399,-1.3977687748,0.1088776096,1.048603349
440.0,-0.3707815136,0.2378012783,-0.3814212478,0.5171963156,-0.4889469227,0.2218580635,1.5884572122,0.3069083082,-0.035355588,1.0129234943,0.9178752442,-0.6886567655,1.8251480644,0.7518644305,0.9167414029,2.5974636638,-0.2587263413,0.0574302312,-1.7143135793,-0.16488257,0.1471901739,-2.5096716933,0.6007834613,0.1025477101,-1.8756315525,-1.2662815619,0.081449128,-1.4025447215,0.1417344085,1.056423583
441.0,-0.3534699505,0.2324722281,-0.3602031491,0.5001919347,-0.4918065903,0.216078874,1.572412348,0.3119128275,-0.0384118428,0.9819052175,0.9460329225,-0.7151517284,1.8209817621,0.7947993765,0.8031358006,2.5178582288,-0.3001067253,0.120388459,-1.6937957061,-0.1628529304,0.1364366572,-2.4684485811,0.5989387442,0.091541751,-1.8524882759,-1.2901313636,0.0704567452,-1.4095635882,0.1686657394,1.1052811081
442.0,-0.339730333,0.2249853095,-0.3387865559,0.481082691,-0.4944751548,0.2098984371,1.5605838456,0.3153654071,-0.0417908795,0.9918404657,0.9863938297,-0.7547468028,1.8138991259,0.8655571412,0.7237193387,2.4334622118,-0.3364182604,0.1557917175,-1.67233606,-0.1608402632,0.1269353482,-2.4313435515,0.5895489585,0.0593280291,-1.8332637522,-1.2925303558,0.0599003105,-1.4243336851,0.1826041256,1.1731269938
443.0,-0.3309865385,0.2163911459,-0.3179500868,0.4615054315,-0.4971067935,0.2040676683,1.5520215122,0.3168616854,-0.0469043656,1.0432295219,1.0269106488,-0.8021175649,1.8064793054,0.9708926228,0.6911576511,2.3560087109,-0.369505372,0.1636380386,-1.64986553,-0.1589342254,0.1203486095,-2.4025637744,0.5765448678,0.0057999305,-1.8179253059,-1.2724742581,0.0498765623,-1.4499612393,0.1791780282,1.239382961
444.0,-0.3286182949,0.2081673463,-0.2986047417,0.4433657293,-0.5001808988,0.1994050004,1.5465116669,0.3178090038,-0.0527667042,1.1325246253,1.0561800744,-0.8524578555,1.7941696993,1.094284937,0.6884189804,2.2970121981,-0.4007860153,0.1468738557,-1.6268805271,-0.1570311952,0.1176615921,-2.3838684753,0.5625863217,-0.067440653,-1.8068279526,-1.234693419,0.0399068396,-1.4865974527,0.1579397396,1.2900257414
445.0,-0.3336061815,0.2019526149,-0.2816351018,0.428582586,-0.5043786627,0.1966310873,1.5440930889,0.3201796813,-0.0580583035,1.2527210551,1.0651700866,-0.9014765702,1.7725939658,1.2100343107,0.6941171929,2.2651196179,-0.4302710473,0.1102080972,-1.6045331235,-0.1545823773,0.1192862193,-2.3731395614,0.5473431409,-0.1567910556,-1.800734695,-1.1896923254,0.0289738263,-1.5326462743,0.1211440849,1.3165168996
446.0,-0.3460480864,0.199092527,-0.2676563045,0.4186854324,-0.5101833953,0.1961295714,1.5448959603,0.3249511337,-0.0622013058,1.3939263425,1.0485655217,-0.9457010772,1.7414739107,1.2996652923,0.6963130246,2.2630984793,-0.4550653098,0.058878946,-1.5845727861,-0.1506663039,0.1251647604,-2.3649625165,0.5278898692,-0.2561747004,-1.8007537725,-1.1521598585,0.0155082297,-1.5856206376,0.0727105685,1.3146010083
447.0,-0.3647841622,0.2002118516,-0.2568106947,0.4143957863,-0.5174754033,0.1977449891,1.5493049916,0.3319418444,-0.0650991361,1.544473961,1.00554342,-0.9832207958,1.7028819676,1.3533587185,0.6898534,2.2872630685,-0.4692960346,-0.0014189356,-1.5691557843,-0.1446638507,0.134779761,-2.3533934411,0.5010821229,-0.3573893237,-1.8074824844,-1.1349113385,-0.0022760227,-1.642634037,0.0178139049,1.2845589023
448.0,-0.3874280745,0.2051157149,-0.2487679815,0.4154973055,-0.5254472232,0.2007940288,1.5578431284,0.3403260122,-0.0668664664,1.6925672477,0.9394782475,-1.0140619966,1.6597183847,1.3669685637,0.6725523784,2.330042575,-0.4667630006,-0.063735116,-1.5606290731,-0.1370994255,0.147030763,-2.3347177648,0.4655765483,-0.4515419442,-1.8192393573,-1.1406856458,-0.0252707836,-1.7010477526,-0.0373271602,1.233024575
449.0,-0.4109115487,0.2130567417,-0.2429098407,0.4210934462,-0.5328976722,0.2043040857,1.5708971113,0.3491473199,-0.0677708116,1.8277374837,0.8565814981,-1.0396403644,1.6153351021,1.34036606,0.6436839395,2.3833151285,-0.4440566122,-0.1197191641,-1.5611118882,-0.1296365814,0.1600117145,-2.308612991,0.4222497894,-0.5307003915,-1.8316831623,-1.1615072455,-0.0524369732,-1.759833129,-0.0861681424,1.1756208353
450.0,-0.432293535,0.2231026464,-0.2385097149,0.430033671,-0.5386456929,0.2073035652,1.5885315058,0.357461379,-0.0683143425,1.9414900132,0.7642877339,-1.0616413567,1.5735974189,1.2783075279,0.6045329201,2.4405734576,-0.4018022592,-0.1604688567,-1.5717977331,-0.1241719171,0.1710869928,-2.2779605575,0.3736689472,-0.5891501539,-1.8399387044,-1.1862540476,-0.0810986878,-1.8212832254,-0.1235931002,1.1362214687
451.0,-0.4494122484,0.2343731384,-0.2348058416,0.4412396586,-0.5418050669,0.2090110961,1.6104674439,0.3640003038,-0.0694461562,2.0273600058,0.6701800419,-1.0812576485,1.5385158808,1.1944068929,0.5611798797,2.4977058345,-0.3440168562,-0.1777477893,-1.5925917856,-0.1220782563,0.1779912543,-2.24814896,0.3235704722,-0.6243445544,-1.8406450565,-1.2065622332,-0.1079309147,-1.8896670916,-0.14752229,1.1343767421
452.0,-0.4611403989,0.2461220844,-0.2310294583,0.4538361023,-0.5418669549,0.2089059028,1.6362538147,0.3666089384,-0.0728579191,2.0809958582,0.5813610164,-1.0991988123,1.5122412173,1.1166294054,0.5289768295,2.5529363386,-0.276661404,-0.1651312204,-1.6225082506,-0.1241462022,0.1804395791,-2.226410464,0.2766786956,-0.6377669676,-1.8325210882,-1.2180118158,-0.1296408977,-1.9649243329,-0.1578351737,1.1672993514
453.0,-0.4673198469,0.2577373062,-0.2264558752,0.4671403881,-0.5386669292,0.2067296008,1.665524105,0.3627239852,-0.0806003338,2.1004287962,0.5037801334,-1.1162155433,1.492240049,1.0807507657,0.5293134219,2.6065003183,-0.206382846,-0.1189405779,-1.6599669922,-0.130781242,0.1799106599,-2.2211217634,0.2385713046,-0.635464429,-1.8161942367,-1.2194712962,-0.1433364075,-2.0409471758,-0.1547491606,1.2141583866
454.0,-0.4685230848,0.2687309662,-0.2204908665,0.4806121406,-0.5323053843,0.2024597193,1.6976186806,0.3521962284,-0.0927942969,2.0865502182,0.441321058,-1.1336627583,1.4761656146,1.0964218087,0.5636921797,2.6600772662,-0.1395856562,-0.0390185148,-1.7027549819,-0.1419894735,0.178215244,-2.2402338937,0.2149101861,-0.6270304661,-1.7939327686,-1.2126890854,-0.1469601569,-2.110773878,-0.1392853541,1.2541202098
455.0,-0.4657344634,0.278756321,-0.2127552744,0.4938313625,-0.5230401832,0.1962721981,1.7311498159,0.3377331907,-0.1069606202,2.0437451551,0.3951960438,-1.1532290077,1.4687518826,1.1400605586,0.6061502836,2.7145050482,-0.0808313094,0.0706251317,-1.7484227108,-0.1572352798,0.1766612578,-2.2879808615,0.2093664202,-0.6211623514,-1.7692456909,-1.2023732796,-0.1398745922,-2.1697482536,-0.1136904394,1.2741004986
456.0,-0.4600496675,0.28763152,-0.2031094883,0.5064841629,-0.5111987746,0.1884861239,1.7648972287,0.3218771369,-0.1204418115,1.9798656902,0.3644274393,-1.1760122564,1.4752972658,1.1878860705,0.6319253368,2.7657300519,-0.0312408609,0.2012141622,-1.7949744153,-0.1753213938,0.1756876058,-2.3613669834,0.2209260283,-0.6196381738,-1.7461592718,-1.195929884,-0.1232339467,-2.2155849895,-0.081114362,1.2684265714
457.0,-0.4524730203,0.2953394187,-0.1916153234,0.5183369704,-0.4971552698,0.1794967776,1.7983020076,0.3060784793,-0.1313597084,1.9048594349,0.3469246537,-1.2015721671,1.4974784826,1.2270173919,0.6282806521,2.8047027547,0.0102773535,0.3392024802,-1.841183004,-0.1945790464,0.1749104425,-2.4504733308,0.2433515531,-0.6169233096,-1.7283096387,-1.2014825898,-0.099525145,-2.2478978609,-0.0450194055,1.2374673101
458.0,-0.4438294369,0.3020011244,-0.1784763853,0.5292239501,-0.4813453785,0.1697284233,1.8310609993,0.2912217751,-0.1386085943,1.828923283,0.340253589,-1.2267945834,1.5343513559,1.2517201925,0.5908373892,2.8229837509,0.0441570422,0.4690286635,-1.8863321996,-0.2134952676,0.1734724439,-2.542912053,0.2678653034,-0.6060678038,-1.7185421561,-1.2236992931,-0.0711060327,-2.2681958278,-0.0084010189,1.1874332362
459.0,-0.4347657157,0.3078386542,-0.1639848396,0.5390488805,-0.464274808,0.1596068405,1.8627114578,0.2780063047,-0.1418655869,1.7616325428,0.3417908008,-1.2461221393,1.5835991083,1.2600452421,0.5198738407,2.8170302532,0.0691524656,0.5773697376,-1.9297783985,-0.231332323,0.1702501519,-2.6280441018,0.2863805204,-0.5834935509,-1.7194013287,-1.2603751739,-0.0389744506,-2.2801188429,0.027272558,1.1309072422
460.0,-0.4257960058,0.3131418091,-0.1484810838,0.5477920959,-0.4464985911,0.1495324235,1.8925995612,0.2669527747,-0.1414525274,1.7116755643,0.3484826855,-1.2540884779,1.6419043346,1.2531947776,0.4191526238,2.7881932636,0.0830521512,0.6554638331,-1.9707570792,-0.2482197371,0.1640475427,-2.6987752666,0.2932004253,-0.5499661245,-1.7334656386,-1.3036513732,-0.0031008771,-2.2888056503,0.0629295667,1.0853976185
461.0,-0.4173524945,0.3182414274,-0.1323236314,0.555516556,-0.4285722535,0.1398493242,1.920056446,0.258179066,-0.1381520951,1.6862748757,0.356524437,-1.2479735944,1.7047823142,1.2372463545,0.296437126,2.7411739106,0.0835691671,0.6993950184,-2.0085795714,-0.2647062637,0.1542447933,-2.7518597858,0.2854574815,-0.5097789021,-1.7627479666,-1.3444171373,0.0364070461,-2.2980337261,0.1005931879,1.0656368213
462.0,-0.4098251501,0.3234795412,-0.1158615719,0.5623672403,-0.4109842063,0.1308154721,1.9445222949,0.2510974628,-0.1331021621,1.6904757015,0.3610940619,-1.2289663313,1.7666317131,1.2260111045,0.1637393375,2.6831055673,0.0688976938,0.710075207,-2.0429020777,-0.2811254894,0.1416384944,-2.7879287448,0.2632211339,-0.469751975,-1.8079273461,-1.3757751949,0.0786351941,-2.3070941427,0.1391170204,1.0729541942
463.0,-0.4035814506,0.3291686138,-0.0994075856,0.5685528968,-0.3940947114,0.1225794234,1.9654206747,0.2445928696,-0.1275440533,1.7266102551,0.3563159862,-1.2022592254,1.8225240867,1.2386001194,0.0337937869,2.6237648621,0.0378759034,0.694114746,-2.073566481,-0.2973783679,0.1282942654,-2.8116010625,0.229675893,-0.4383004281,-1.8680819082,-1.3943936834,0.1219360909,-2.3122839795,0.172673052,1.0957256239
464.0,-0.3989505809,0.3355461044,-0.0832215911,0.5743048931,-0.3781237342,0.1151696749,1.9818140814,0.2384392167,-0.1224901625,1.7940512774,0.3358087158,-1.1764633826,1.871761001,1.2830240229,-0.0858112733,2.576243924,-0.0105464361,0.6652698868,-2.10026776,-0.3132096443,0.1165279972,-2.8308912033,0.1908008428,-0.4241526561,-1.9408133068,-1.4007396215,0.1643945735,-2.3108635838,0.1945797551,1.1195562105
465.0,-0.3961785529,0.3427420798,-0.067508349,0.5798406396,-0.3631880873,0.1084977017,1.9925443575,0.2342202136,-0.1188395189,1.8896289675,0.2939454683,-1.1616202985,1.9176372913,1.3455467604,-0.1907303048,2.5546204918,-0.0780066759,0.6418850409,-2.1226354146,-0.3283086156,0.1081156651,-2.8540596507,0.1531559129,-0.4339235504,-2.022570183,-1.3989194829,0.2043581504,-2.3025506991,0.2006432549,1.1336982448
466.0,-0.3953927264,0.350766862,-0.052418855,0.5853501508,-0.349334079,0.1023705065,1.997252423,0.2337703073,-0.1170102198,2.008740346,0.2271892597,-1.164500666,1.9631066988,1.4055661452,-0.2760431093,2.5644740467,-0.1638608321,0.6337997218,-2.1406889427,-0.342107676,0.1038888566,-2.8838524975,0.119958904,-0.4686458816,-2.1092431341,-1.3957294101,0.2408107178,-2.2890017684,0.1898362574,1.1320677852
467.0,-0.3965889973,0.359512503,-0.0380520311,0.5909705892,-0.3365497081,0.0965191334,1.9970853755,0.2375262684,-0.1166486272,2.1454369283,0.1353103538,-1.1814701129,2.0089690196,1.4480396827,-0.3379755356,2.5962056474,-0.2590564575,0.6330683267,-2.1550569719,-0.3538666821,0.1036454153,-2.9147352146,0.0895838598,-0.5223031573,-2.1969359575,-1.3979440709,0.2732715688,-2.2730360316,0.1640989719,1.1129738842
468.0,-0.3996296497,0.3687681022,-0.0244589093,0.5967365416,-0.3247760425,0.0906528858,1.9941632586,0.2445100224,-0.1177381562,2.2901777482,0.0231866227,-1.1971483701,2.0544558321,1.4641427145,-0.3750962163,2.6336261331,-0.3483004364,0.6263375545,-2.166647157,-0.3632660531,0.1063976259,-2.9369860779,0.0584966773,-0.5846555651,-2.2822360124,-1.4084764592,0.3010953139,-2.2581190458,0.1284842449,1.079674967
469.0,-0.4042598914,0.3782504043,-0.0116498876,0.6025534691,-0.3139179862,0.0845134403,1.9907231753,0.2531241223,-0.1207925913,2.4297126221,-0.0992317369,-1.1950799871,2.0980923048,1.4495983967,-0.387882495,2.6639219723,-0.4178968706,0.6067726864,-2.1762488459,-0.3708633758,0.1106410419,-2.9422555463,0.0244654429,-0.6453909677,-2.3616819815,-1.4247935073,0.3229329148,-2.2479879092,0.0915956391,1.0418289838
470.0,-0.4101457978,0.3876390244,0.0003939692,0.6082231034,-0.3038485749,0.0778982383,1.9885468094,0.2617105508,-0.1261306459,2.5511528612,-0.2203570843,-1.1671903122,2.1383758622,1.404481503,-0.3783784348,2.6797541454,-0.4590723419,0.5743701907,-2.1843889079,-0.3779261262,0.1145321305,-2.9259506015,-0.0125560367,-0.6965466118,-2.4314121999,-1.4412785878,0.3371770845,-2.2461927396,0.0649476896,1.015350235
471.0,-0.4169170228,0.3966040193,0.0117064395,0.6134923486,-0.2944119053,0.0706587742,1.9887177177,0.2685930587,-0.1335744642,2.6451484202,-0.3301584619,-1.1140315869,2.1745511855,1.3351806165,-0.3505197437,2.6779487989,-0.4675874446,0.5331022847,-2.1913299056,-0.3857377917,0.1165332705,-2.8873169016,-0.0508477265,-0.7334552988,-2.4876207825,-1.4527095616,0.3428758155,-2.2554190993,0.0585985253,1.0148238166
472.0,-0.4242002041,0.4048243049,0.0223231212,0.6180938453,-0.2854308082,0.0626932474,1.9915385564,0.2717407911,-0.1425458895,2.7063142808,-0.4212271054,-1.0412524141,2.2079821686,1.2587049428,-0.310830883,2.6585000821,-0.44318237,0.4894275408,-2.1970950581,-0.3947960432,0.1165837585,-2.8290454535,-0.0874393498,-0.7553876799,-2.5272684571,-1.4562138044,0.3402231995,-2.2767883288,0.0741337948,1.0397993952
473.0,-0.4316407076,0.4120038346,0.032278087,0.6217652839,-0.2767265961,0.0539480951,1.996434139,0.2686391775,-0.1523930029,2.7324125572,-0.4886163634,-0.9566443157,2.2437863988,1.2049328567,-0.2678502809,2.6249252899,-0.3904344055,0.4526850829,-2.2014703116,-0.4046980929,0.1162215462,-2.7569583351,-0.1183948578,-0.7662737286,-2.5485893281,-1.4517504919,0.3305618502,-2.3096240873,0.1041041466,1.074051544
474.0,-0.4389130731,0.4178910484,0.041610407,0.6242476308,-0.2681596869,0.0444317103,2.0021162578,0.257831713,-0.1630796375,2.7235070052,-0.5295219472,-0.8685608249,2.2881720658,1.2004821585,-0.2278611408,2.5860177766,-0.3209847136,0.4372882748,-2.2040176869,-0.4146665633,0.1174529176,-2.6791205215,-0.1391922584,-0.7747431685,-2.5514109635,-1.4420725023,0.3161741908,-2.3518985608,0.1386016596,1.0991723574
475.0,-0.44572689,0.4222986344,0.0503727704,0.6252813983,-0.2596707816,0.0342241184,2.0073741034,0.241489219,-0.1755846872,2.681805332,-0.5435496425,-0.7854017077,2.3389252365,1.2382937501,-0.1923204826,2.5563381109,-0.2530808721,0.4642354659,-2.2042384358,-0.4238472542,0.1218110932,-2.6031765265,-0.1459692474,-0.7911509794,-2.5372872793,-1.4325530751,0.2999257147,-2.4009189233,0.1698099698,1.1030654972
476.0,-0.4518454646,0.4251191938,0.058638837,0.62462173,-0.2512737437,0.0234559609,2.0118065842,0.2235339409,-0.1904966168,2.6131356912,-0.5344300437,-0.7159173782,2.3860506566,1.2883599076,-0.1629353182,2.5454880523,-0.1984926516,0.5499472233,-2.2018688137,-0.4312615961,0.1297384632,-2.5327333905,-0.1378698503,-0.8203295778,-2.509153331,-1.4302969754,0.2846840493,-2.4538289592,0.1928176501,1.0806332687
477.0,-0.4571161824,0.4263427785,0.0665082797,0.6220568783,-0.2430237153,0.0122600991,2.0159794531,0.206502217,-0.2055958453,2.5310268569,-0.5149058309,-0.6711856162,2.4211077946,1.3267517538,-0.1435347247,2.5429211867,-0.1498987974,0.6818428334,-2.1969608551,-0.435898983,0.1403525526,-2.4670494269,-0.1185077537,-0.8566749009,-2.4701821,-1.4414360844,0.2725295119,-2.5080343403,0.205392105,1.0325272521
478.0,-0.4614928393,0.4260772372,0.0741073498,0.6174439066,-0.2350150115,0.0007398239,2.0197372069,0.1929422024,-0.2164429121,2.4597101976,-0.5126680833,-0.6670512638,2.4399627743,1.3411474487,-0.1381042351,2.5319366103,-0.0973570447,0.8261373975,-2.1896388917,-0.437222988,0.1519294841,-2.4044980064,-0.0944417368,-0.8886251562,-2.4223592692,-1.4669475488,0.264194016,-2.5618966204,0.2082242766,0.9645456941
479.0,-0.4650464913,0.4245552069,0.0815825245,0.6107403511,-0.2273977983,-0.0110132118,2.022219696,0.185378991,-0.2195284671,2.4193121939,-0.5541772967,-0.7146358562,2.441475851,1.3268279598,-0.1494069719,2.5051751512,-0.0399087226,0.9542235387,-2.1798172415,-0.4356261354,0.1625547774,-2.3448716953,-0.072403197,-0.9062452678,-2.366291186,-1.5006607769,0.2593439073,-2.6158457104,0.2055578104,0.887280702
480.0,-0.4679633312,0.4221224846,0.0890892043,0.6020067535,-0.2203900872,-0.0228898818,2.024052682,0.1828443767,-0.2148222875,2.4028253699,-0.6249977437,-0.798013643,2.4263226509,1.2844997539,-0.1784657545,2.4627132485,0.0185252485,1.0498261563,-2.1670578241,-0.4322538628,0.170557057,-2.2892196861,-0.0576584613,-0.9047851866,-2.3024741332,-1.5321875338,0.257406595,-2.6730018714,0.2044408213,0.8137924865
481.0,-0.4705195997,0.4192163163,0.0967839729,0.5914285181,-0.2142858884,-0.0347856487,2.0261411036,0.1822413021,-0.2043380895,2.3943422678,-0.6908284047,-0.8870746087,2.3972391411,1.2210366409,-0.2247439235,2.4075308104,0.0734972299,1.1052201584,-2.1507827075,-0.4282429271,0.1750141516,-2.2390014435,-0.0534973681,-0.8850570931,-2.2323256963,-1.5518268753,0.258041003,-2.7366906449,0.2101561482,0.7536417178
482.0,-0.4730461985,0.4163292916,0.1048251547,0.5793082252,-0.2094375508,-0.0466365868,2.0283187878,0.1807818997,-0.1897825478,2.3857849469,-0.7308961726,-0.9601047094,2.3602485636,1.1525000859,-0.2871050083,2.3435315762,0.121490226,1.1171223092,-2.1308067395,-0.4240064078,0.1761536352,-2.1955587315,-0.06099606,-0.8531763053,-2.1581379954,-1.5536464916,0.2611343028,-2.8049596623,0.220694618,0.7080126488
483.0,-0.475894209,0.4139633729,0.1133761669,0.5660030767,-0.2062193791,-0.0584307531,2.0296087354,0.1759786567,-0.1720868986,2.37491923,-0.7381763111,-1.0053601257,2.3244049811,1.1043419038,-0.3659520555,2.2752078565,0.1600248268,1.0848377273,-2.1075125598,-0.4192873612,0.1751187039,-2.159973081,-0.0787591134,-0.8204039741,-2.0825099095,-1.5363853037,0.2667724511,-2.8693367614,0.228187873,0.6724742911
484.0,-0.4794011764,0.4125865446,0.1226040736,0.5518422622,-0.2050040472,-0.0702027713,2.0290405625,0.166543249,-0.1518704223,2.3619064506,-0.7131344461,-1.0167903472,2.2956638506,1.0948278924,-0.4632829275,2.2080605483,0.1874234409,1.0114323032,-2.0814885598,-0.4136324345,0.1733743409,-2.1330803418,-0.10331109,-0.8016853318,-2.0077718911,-1.5034429268,0.2753767947,-2.9195971598,0.2250550951,0.6425221835
